INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,JSWSTEEL,31-Oct-19,310,PE,0,0,0,61.45,101.25,0,0,0,0,28-Aug-19
OPTSTK,MCDOWELL-N,31-Oct-19,530,PE,0,0,0,16.9,8.3,0,0,0,0,28-Aug-19
OPTSTK,BAJAJFINSV,31-Oct-19,6600,CE,0,0,0,875.35,890,0,0,0,0,28-Aug-19
OPTSTK,RBLBANK,31-Oct-19,500,CE,0,0,0,55.95,11.8,0,0,0,0,28-Aug-19
OPTSTK,ACC,31-Oct-19,1920,PE,0,0,0,320.55,366.3,0,0,0,0,28-Aug-19
OPTSTK,BAJFINANCE,31-Oct-19,3500,PE,0,0,0,574.05,365.2,0,0,0,0,28-Aug-19
OPTSTK,IDFCFIRSTB,31-Oct-19,51,CE,0,0,0,0.85,1,0,0,0,0,28-Aug-19
OPTSTK,BEL,31-Oct-19,117.5,CE,0,0,0,3.25,5.6,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,55,CE,0,0,0,2.9,1.8,0,0,0,0,28-Aug-19
OPTSTK,SIEMENS,31-Oct-19,1560,CE,0,0,0,9.6,2.15,0,0,0,0,28-Aug-19
OPTSTK,MANAPPURAM,31-Oct-19,135,PE,0,0,0,24.7,18.35,0,0,0,0,28-Aug-19
OPTSTK,ULTRACEMCO,26-Sep-19,4000,PE,90,100,85.5,85.5,85.5,16,130.95,5800,800,28-Aug-19
OPTSTK,HDFCBANK,29-Aug-19,2140,CE,104.85,113,100,111,111,5,28.06,5750,-1000,28-Aug-19
OPTSTK,CASTROLIND,26-Sep-19,182.5,PE,0,0,0,43.65,57.9,0,0,0,0,28-Aug-19
OPTSTK,CASTROLIND,26-Sep-19,115,PE,0.85,1.4,0.85,1.4,2.45,2,7.89,20400,0,28-Aug-19
OPTSTK,DHFL,29-Aug-19,100,PE,0,0,0,51,51.6,0,0,12000,0,28-Aug-19
OPTSTK,RELCAPITAL,26-Sep-19,115,PE,0,0,0,54.2,79.85,0,0,0,0,28-Aug-19
OPTSTK,BAJAJFINSV,26-Sep-19,6400,CE,0,0,0,2152.65,819.15,0,0,0,0,28-Aug-19
OPTSTK,TATACHEM,29-Aug-19,630,CE,0.15,0.15,0.15,0.15,0,2,11.34,27900,0,28-Aug-19
OPTSTK,JSWSTEEL,29-Aug-19,325,CE,0,0,0,11.05,0,0,0,0,0,28-Aug-19
OPTSTK,EQUITAS,31-Oct-19,122.5,PE,0,0,0,16.15,20.9,0,0,0,0,28-Aug-19
OPTSTK,UBL,31-Oct-19,1320,CE,0,0,0,133.5,74.15,0,0,0,0,28-Aug-19
OPTSTK,PIDILITIND,26-Sep-19,1380,CE,34.35,46.45,34.35,39.65,39.65,13,92.34,8500,1500,28-Aug-19
OPTSTK,NATIONALUM,29-Aug-19,37,CE,3.05,3.05,2.6,2.6,2.9,2,7.96,70000,-20000,28-Aug-19
OPTSTK,ASIANPAINT,29-Aug-19,1620,PE,24.05,24.25,20,20.25,20.25,4,39.41,2400,0,28-Aug-19
OPTSTK,APOLLOTYRE,29-Aug-19,142.5,PE,0,0,0,0.1,0,0,0,30000,0,28-Aug-19
OPTSTK,HINDALCO,29-Aug-19,162.5,CE,0,0,0,40.45,15.95,0,0,0,0,28-Aug-19
OPTSTK,CASTROLIND,29-Aug-19,135,PE,0,0,0,9.25,11.2,0,0,23800,0,28-Aug-19
OPTSTK,ITC,31-Oct-19,302.5,CE,0,0,0,2.85,0.65,0,0,0,0,28-Aug-19
OPTSTK,DIVISLAB,31-Oct-19,1820,PE,0,0,0,190.7,260.95,0,0,0,0,28-Aug-19
OPTSTK,EQUITAS,31-Oct-19,110,CE,0,0,0,13.75,8.6,0,0,0,0,28-Aug-19
OPTSTK,HDFC,31-Oct-19,2140,PE,0,0,0,106.4,105.75,0,0,0,0,28-Aug-19
OPTSTK,TORNTPOWER,31-Oct-19,300,PE,0,0,0,23.2,27,0,0,0,0,28-Aug-19
OPTSTK,LUPIN,31-Oct-19,930,PE,0,0,0,156.05,188.85,0,0,0,0,28-Aug-19
OPTSTK,EXIDEIND,31-Oct-19,165,PE,0,0,0,6.7,4.25,0,0,0,0,28-Aug-19
OPTSTK,CONCOR,31-Oct-19,600,CE,0,0,0,7.65,0.85,0,0,0,0,28-Aug-19
OPTSTK,VEDL,31-Oct-19,182.5,CE,0,0,0,11.35,2.55,0,0,0,0,28-Aug-19
OPTSTK,ADANIENT,31-Oct-19,180,CE,0,0,0,2.2,1.2,0,0,0,0,28-Aug-19
OPTSTK,DABUR,31-Oct-19,335,CE,0,0,0,94.2,103.45,0,0,0,0,28-Aug-19
OPTSTK,IBULHSGFIN,31-Oct-19,420,CE,0,0,0,213.15,102.6,0,0,0,0,28-Aug-19
OPTSTK,BIOCON,31-Oct-19,240,CE,0,0,0,25.65,11.1,0,0,0,0,28-Aug-19
OPTSTK,CANBK,31-Oct-19,275,PE,0,0,0,44.75,50.9,0,0,0,0,28-Aug-19
OPTSTK,UBL,31-Oct-19,1060,PE,0,0,0,0.5,1.1,0,0,0,0,28-Aug-19
OPTSTK,VEDL,31-Oct-19,135,CE,0,0,0,40.65,13.6,0,0,0,0,28-Aug-19
OPTSTK,ASHOKLEY,31-Oct-19,72.5,PE,0,0,0,5.45,10,0,0,0,0,28-Aug-19
OPTSTK,CANBK,31-Oct-19,280,CE,0,0,0,4.5,4.95,0,0,2000,0,28-Aug-19
OPTSTK,L&TFH,31-Oct-19,117.5,CE,0,0,0,5.35,3.5,0,0,0,0,28-Aug-19
OPTSTK,OIL,31-Oct-19,120,CE,0,0,0,39.05,26.4,0,0,0,0,28-Aug-19
OPTSTK,BAJAJFINSV,31-Oct-19,8700,PE,0,0,0,1989.5,1743.65,0,0,0,0,28-Aug-19
OPTSTK,AUROPHARMA,31-Oct-19,470,PE,0,0,0,11.05,2.45,0,0,0,0,28-Aug-19
OPTSTK,GMRINFRA,31-Oct-19,13,PE,0,0,0,0.15,0.15,0,0,0,0,28-Aug-19
OPTSTK,TITAN,31-Oct-19,940,PE,0,0,0,39.15,9.1,0,0,0,0,28-Aug-19
OPTSTK,DISHTV,31-Oct-19,20,CE,0,0,0,13.65,5.55,0,0,0,0,28-Aug-19
OPTSTK,NATIONALUM,29-Aug-19,49,CE,0.05,0.05,0.05,0.05,0,1,4.9,120000,0,28-Aug-19
OPTSTK,BHARATFORG,29-Aug-19,450,CE,0.1,0.15,0.1,0.15,0,3,16.2,73200,-3600,28-Aug-19
OPTSTK,HAVELLS,31-Oct-19,840,PE,0,0,0,137.8,167.15,0,0,0,0,28-Aug-19
OPTSTK,UBL,31-Oct-19,1060,CE,0,0,0,361.65,282,0,0,0,0,28-Aug-19
OPTSTK,VOLTAS,31-Oct-19,710,CE,0,0,0,3.45,9.3,0,0,0,0,28-Aug-19
OPTSTK,ONGC,31-Oct-19,135,PE,0,0,0,6.45,16.2,0,0,0,0,28-Aug-19
OPTSTK,CIPLA,31-Oct-19,660,CE,0,0,0,4.3,0.1,0,0,0,0,28-Aug-19
OPTSTK,MARICO,31-Oct-19,405,CE,0,0,0,2.1,11.75,0,0,0,0,28-Aug-19
OPTSTK,MOTHERSUMI,31-Oct-19,92.5,PE,0,0,0,1.95,7.3,0,0,0,0,28-Aug-19
OPTSTK,NATIONALUM,31-Oct-19,59,CE,0,0,0,0.1,0.05,0,0,0,0,28-Aug-19
OPTSTK,YESBANK,31-Oct-19,100,CE,2.8,2.8,2.25,2.25,2.25,19,42.83,52800,13200,28-Aug-19
OPTSTK,LT,31-Oct-19,1200,PE,0,0,0,14.55,16.95,0,0,0,0,28-Aug-19
OPTSTK,TORNTPOWER,31-Oct-19,235,CE,0,0,0,73.05,50.6,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,31-Oct-19,600,CE,0,0,0,17.45,3.8,0,0,0,0,28-Aug-19
OPTSTK,SUNTV,31-Oct-19,610,PE,0,0,0,127.6,164.1,0,0,0,0,28-Aug-19
OPTSTK,VEDL,31-Oct-19,167.5,CE,0,0,0,18.05,4.45,0,0,0,0,28-Aug-19
OPTSTK,DLF,31-Oct-19,155,CE,0,0,0,29.3,28.4,0,0,0,0,28-Aug-19
OPTSTK,RBLBANK,31-Oct-19,610,PE,0,0,0,172.35,294.35,0,0,0,0,28-Aug-19
OPTSTK,ACC,31-Oct-19,1960,PE,0,0,0,355.55,403.4,0,0,0,0,28-Aug-19
OPTSTK,PFC,31-Oct-19,102.5,PE,0,0,0,4.15,6.65,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Dec-20,10300,CE,0,0,0,1667,1883.3,0,0,3450,0,28-Aug-19
OPTSTK,VOLTAS,31-Oct-19,600,CE,0,0,0,26.85,50.6,0,0,0,0,28-Aug-19
OPTSTK,UJJIVAN,31-Oct-19,360,PE,0,0,0,88.9,80.25,0,0,0,0,28-Aug-19
OPTSTK,HDFCBANK,31-Oct-19,2140,CE,0,0,0,220.7,184.1,0,0,0,0,28-Aug-19
OPTSTK,WIPRO,31-Oct-19,242.5,PE,0,0,0,5.25,5.6,0,0,0,0,28-Aug-19
OPTSTK,INDUSINDBK,31-Oct-19,1200,CE,0,0,0,259.35,213.35,0,0,0,0,28-Aug-19
OPTSTK,CADILAHC,31-Oct-19,175,PE,0,0,0,1.85,0.85,0,0,0,0,28-Aug-19
OPTSTK,MANAPPURAM,31-Oct-19,95,CE,0,0,0,25.95,29,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Dec-20,9900,CE,0,0,0,2030,2160.65,0,0,5100,0,28-Aug-19
OPTSTK,DLF,31-Oct-19,235,CE,0,0,0,2.2,6.15,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,17-Oct-19,9350,CE,0,0,0,1482.45,1776.45,0,0,0,0,28-Aug-19
OPTSTK,MANAPPURAM,31-Oct-19,100,PE,0,0,0,5.65,2.35,0,0,0,0,28-Aug-19
OPTSTK,SRF,31-Oct-19,3550,PE,0,0,0,845.55,799.5,0,0,0,0,28-Aug-19
OPTSTK,INDIGO,31-Oct-19,1850,CE,0,0,0,109.05,54.8,0,0,0,0,28-Aug-19
OPTSTK,ONGC,31-Oct-19,125,PE,0,0,0,3.35,9.6,0,0,0,0,28-Aug-19
OPTSTK,BAJAJ-AUTO,31-Oct-19,3400,CE,0,0,0,4.65,7.45,0,0,0,0,28-Aug-19
OPTSTK,RBLBANK,31-Oct-19,460,CE,0,0,0,71.15,16.45,0,0,0,0,28-Aug-19
OPTSTK,AXISBANK,31-Oct-19,660,CE,0,0,0,85.85,48.8,0,0,0,0,28-Aug-19
OPTSTK,HINDALCO,31-Oct-19,220,PE,0,0,0,26.15,40.35,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,112.5,PE,0,0,0,0.6,3.5,0,0,0,0,28-Aug-19
OPTSTK,LUPIN,31-Oct-19,770,CE,0,0,0,65.15,22.4,0,0,0,0,28-Aug-19
OPTSTK,SBIN,31-Oct-19,235,CE,0,0,0,96.65,55.05,0,0,0,0,28-Aug-19
OPTSTK,MARICO,31-Oct-19,320,PE,0,0,0,0.6,0.25,0,0,0,0,28-Aug-19
OPTSTK,RBLBANK,31-Oct-19,300,CE,0,0,0,169.5,60.05,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,36,PE,0,0,0,0.7,6.05,0,0,0,0,28-Aug-19
OPTSTK,ONGC,31-Oct-19,127.5,CE,0,0,0,22.6,6.2,0,0,0,0,28-Aug-19
OPTSTK,PETRONET,31-Oct-19,175,PE,0,0,0,0.25,0.05,0,0,0,0,28-Aug-19
OPTSTK,PIDILITIND,31-Oct-19,1240,PE,0,0,0,51.1,10.5,0,0,0,0,28-Aug-19
OPTSTK,INFRATEL,31-Oct-19,345,CE,0,0,0,0.3,0.1,0,0,0,0,28-Aug-19
OPTSTK,ACC,31-Oct-19,1720,CE,0,0,0,60.8,36.8,0,0,0,0,28-Aug-19
OPTSTK,HINDUNILVR,31-Oct-19,1820,PE,0,0,0,109.3,49.5,0,0,0,0,28-Aug-19
OPTSTK,HINDALCO,31-Oct-19,215,CE,0,0,0,8.2,1.55,0,0,0,0,28-Aug-19
OPTSTK,PEL,31-Oct-19,2600,CE,0,0,0,40.1,20.8,0,0,0,0,28-Aug-19
OPTSTK,BEL,31-Oct-19,102.5,PE,0,0,0,12.15,8.9,0,0,0,0,28-Aug-19
OPTSTK,BIOCON,31-Oct-19,200,PE,0,0,0,7.15,7.6,0,0,0,0,28-Aug-19
OPTSTK,HDFC,31-Oct-19,2120,CE,0,0,0,210.95,187.1,0,0,0,0,28-Aug-19
OPTSTK,IBULHSGFIN,31-Oct-19,640,CE,0,0,0,83.3,35.1,0,0,0,0,28-Aug-19
OPTSTK,WIPRO,31-Oct-19,252.5,PE,0,0,0,8.4,10.05,0,0,0,0,28-Aug-19
OPTSTK,ACC,31-Oct-19,1440,PE,0,0,0,33.9,41.2,0,0,0,0,28-Aug-19
OPTSTK,ICICIPRULI,31-Oct-19,440,PE,0,0,0,52.7,38.8,0,0,0,0,28-Aug-19
OPTSTK,MOTHERSUMI,31-Oct-19,90,CE,0,0,0,24.85,14.8,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,19-Sep-19,26500,PE,0,0,0,267.5,238.65,0,0,0,0,28-Aug-19
OPTSTK,COLPAL,31-Oct-19,1240,CE,0,0,0,31.5,32.2,0,0,0,0,28-Aug-19
OPTSTK,JINDALSTEL,31-Oct-19,100,PE,0,0,0,3.15,15.65,0,0,0,0,28-Aug-19
OPTSTK,JSWSTEEL,31-Oct-19,175,PE,0,0,0,0.8,3.65,0,0,0,0,28-Aug-19
OPTSTK,BANKINDIA,31-Oct-19,75,PE,0,0,0,7.25,10.3,0,0,0,0,28-Aug-19
OPTSTK,EXIDEIND,31-Oct-19,162.5,CE,0,0,0,27.7,21.25,0,0,0,0,28-Aug-19
OPTSTK,IGL,31-Oct-19,320,CE,0,0,0,26.1,26.3,0,0,0,0,28-Aug-19
OPTSTK,PFC,31-Oct-19,150,CE,0,0,0,1.15,0.25,0,0,0,0,28-Aug-19
OPTSTK,BPCL,31-Oct-19,230,CE,0,0,0,114.6,123.3,0,0,0,0,28-Aug-19
OPTSTK,NCC,31-Oct-19,80,PE,0,0,0,10.65,22,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Dec-20,8200,CE,0,0,0,2454.95,3533.65,0,0,0,0,28-Aug-19
OPTSTK,MARUTI,31-Oct-19,7300,PE,0,0,0,1477.15,1203.65,0,0,0,0,28-Aug-19
OPTSTK,AUROPHARMA,31-Oct-19,530,PE,0,0,0,29.8,11.65,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,31-Oct-19,540,CE,0,0,0,37.15,9,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Dec-20,5300,CE,0,0,0,4098.1,6170.25,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Dec-20,4600,PE,0,0,0,86.9,0,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,29-Aug-19,26000,CE,1950,1950,1639.35,1796.05,1796.05,240,1333.51,2960,-2680,28-Aug-19
OPTSTK,AXISBANK,31-Oct-19,870,PE,0,0,0,137.05,183.75,0,0,0,0,28-Aug-19
OPTSTK,GLENMARK,31-Oct-19,540,CE,0,0,0,4.2,1.75,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,19-Sep-19,29300,CE,0,0,0,1803.6,268.4,0,0,0,0,28-Aug-19
OPTSTK,BATAINDIA,31-Oct-19,1120,CE,0,0,0,210.2,399.95,0,0,0,0,28-Aug-19
OPTSTK,BHARTIARTL,31-Oct-19,290,PE,0,0,0,2,4,0,0,0,0,28-Aug-19
OPTSTK,NMDC,31-Oct-19,82.5,CE,0,0,0,28.1,10.15,0,0,0,0,28-Aug-19
OPTSTK,MGL,31-Oct-19,1080,PE,0,0,0,288.7,221.95,0,0,0,0,28-Aug-19
OPTSTK,AMARAJABAT,31-Oct-19,550,PE,0,0,0,8.55,6.05,0,0,0,0,28-Aug-19
OPTSTK,HEROMOTOCO,31-Oct-19,2950,PE,0,0,0,571.95,417.75,0,0,0,0,28-Aug-19
OPTSTK,APOLLOTYRE,31-Oct-19,192.5,PE,0,0,0,31.8,27.2,0,0,0,0,28-Aug-19
OPTSTK,SAIL,31-Oct-19,50,CE,0,0,0,2.65,0.3,0,0,0,0,28-Aug-19
OPTSTK,HAVELLS,31-Oct-19,700,CE,0,0,0,38.05,25.75,0,0,0,0,28-Aug-19
OPTSTK,TATACHEM,31-Oct-19,470,PE,0,0,0,0.5,0.4,0,0,0,0,28-Aug-19
OPTSTK,PNB,31-Oct-19,75,CE,0,0,0,5.05,3.1,0,0,0,0,28-Aug-19
OPTSTK,TATASTEEL,31-Oct-19,430,PE,0,0,0,25.85,95.75,0,0,0,0,28-Aug-19
OPTSTK,IDEA,31-Oct-19,16,PE,0,0,0,6.1,10.9,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,31-Oct-19,610,PE,0,0,0,89.25,188.9,0,0,0,0,28-Aug-19
OPTSTK,GODREJCP,31-Oct-19,670,CE,0,0,0,16,6.4,0,0,0,0,28-Aug-19
OPTSTK,ITC,31-Oct-19,262.5,CE,0,0,0,17.15,6.3,0,0,0,0,28-Aug-19
OPTSTK,ASIANPAINT,31-Oct-19,1140,CE,0,0,0,378.15,475.55,0,0,0,0,28-Aug-19
OPTSTK,BHARATFORG,31-Oct-19,610,CE,0,0,0,1.95,0.1,0,0,0,0,28-Aug-19
OPTSTK,CHOLAFIN,31-Oct-19,260,PE,0,0,0,26.9,16.8,0,0,0,0,28-Aug-19
OPTSTK,L&TFH,31-Oct-19,65,PE,0,0,0,0.25,0.7,0,0,0,0,28-Aug-19
OPTIDX,NIFTYIT,19-Sep-19,15300,PE,0,0,0,339.65,80.95,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,31-Oct-19,530,PE,0,0,0,37.15,116.8,0,0,0,0,28-Aug-19
OPTSTK,SRTRANSFIN,31-Oct-19,780,PE,0,0,0,33.6,9.5,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,66,CE,0,0,0,0.95,0.85,0,0,0,0,28-Aug-19
OPTSTK,TITAN,31-Oct-19,1320,PE,0,0,0,250.55,208.15,0,0,0,0,28-Aug-19
OPTSTK,VOLTAS,31-Oct-19,630,PE,0,0,0,56.2,32.2,0,0,0,0,28-Aug-19
OPTSTK,HDFC,31-Oct-19,2100,PE,0,0,0,90.15,88.8,0,0,0,0,28-Aug-19
OPTSTK,DABUR,31-Oct-19,345,CE,0,0,0,84.75,93.6,0,0,0,0,28-Aug-19
OPTSTK,ADANIPOWER,26-Sep-19,64,CE,1.6,1.6,1.4,1.4,1.65,4,52.36,60000,60000,28-Aug-19
OPTSTK,GAIL,29-Aug-19,120,PE,0.1,0.1,0.05,0.1,0.1,24,153.72,512064,-37338,28-Aug-19
OPTSTK,GAIL,29-Aug-19,200,PE,0,0,0,46.65,71.95,0,0,0,0,28-Aug-19
OPTSTK,SBIN,31-Oct-19,420,CE,0,0,0,4.1,0.3,0,0,0,0,28-Aug-19
OPTSTK,GAIL,31-Oct-19,122.5,PE,0,0,0,3.65,4.9,0,0,0,0,28-Aug-19
OPTSTK,PIDILITIND,31-Oct-19,1300,CE,0,0,0,41.55,115.8,0,0,0,0,28-Aug-19
OPTSTK,TORNTPHARM,31-Oct-19,1900,PE,0,0,0,323.75,234,0,0,0,0,28-Aug-19
OPTSTK,SRTRANSFIN,31-Oct-19,1080,PE,0,0,0,170.25,127.65,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,17-Oct-19,28100,PE,0,0,0,1030.8,1167.15,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,190,CE,0,0,0,1.25,0.1,0,0,0,0,28-Aug-19
OPTSTK,TCS,31-Oct-19,2060,PE,0,0,0,63.25,22,0,0,0,0,28-Aug-19
OPTSTK,MCDOWELL-N,31-Oct-19,670,PE,0,0,0,92.95,77.05,0,0,0,0,28-Aug-19
OPTSTK,NESTLEIND,31-Oct-19,11000,PE,0,0,0,221.55,84.4,0,0,0,0,28-Aug-19
OPTSTK,ONGC,31-Oct-19,145,PE,0,0,0,10.9,24.15,0,0,0,0,28-Aug-19
OPTSTK,CADILAHC,31-Oct-19,235,PE,0,0,0,20.4,19.9,0,0,0,0,28-Aug-19
OPTSTK,HINDALCO,31-Oct-19,195,CE,0,0,0,16.35,5,0,0,0,0,28-Aug-19
OPTSTK,APOLLOHOSP,31-Oct-19,1100,CE,0,0,0,270.7,436.65,0,0,0,0,28-Aug-19
OPTSTK,VEDL,31-Oct-19,115,PE,0,0,0,0.7,5.85,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,17-Oct-19,28900,CE,0,0,0,890.35,778,0,0,0,0,28-Aug-19
OPTSTK,CUMMINSIND,31-Oct-19,1020,PE,0,0,0,252.9,439.4,0,0,0,0,28-Aug-19
OPTSTK,HINDUNILVR,31-Oct-19,1760,CE,0,0,0,83.75,114.55,0,0,0,0,28-Aug-19
OPTSTK,TATAGLOBAL,31-Oct-19,290,PE,0,0,0,40,22.2,0,0,0,0,28-Aug-19
OPTSTK,SRF,31-Oct-19,2500,CE,0,0,0,295.55,429.05,0,0,0,0,28-Aug-19
FUTSTK,NESTLEIND,31-Oct-19,0,XX,12479.75,12800,12479.75,12651.95,12654.2,15,94.62,2200,650,28-Aug-19
OPTSTK,UNIONBANK,31-Oct-19,55,CE,0,0,0,17.55,8.2,0,0,0,0,28-Aug-19
OPTSTK,SHREECEM,31-Oct-19,24500,PE,0,0,0,3150.85,5137.15,0,0,0,0,28-Aug-19
OPTSTK,JUSTDIAL,31-Oct-19,520,CE,0,0,0,226.5,193,0,0,0,0,28-Aug-19
OPTSTK,BAJAJFINSV,31-Oct-19,8500,PE,0,0,0,1827.15,1579.1,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,20,CE,0,0,0,18.65,16.65,0,0,0,0,28-Aug-19
FUTSTK,STAR,31-Oct-19,0,XX,379.25,379.25,376,376,377.85,3,13.59,8400,3600,28-Aug-19
OPTSTK,HINDALCO,31-Oct-19,235,PE,0,0,0,37.8,54.45,0,0,0,0,28-Aug-19
OPTSTK,RBLBANK,31-Oct-19,370,PE,0,0,0,27.2,86.55,0,0,0,0,28-Aug-19
FUTSTK,KAJARIACER,29-Aug-19,0,XX,486,487.7,467,471.2,471.2,715,4401.11,713700,-192400,28-Aug-19
OPTSTK,TATAMTRDVR,26-Sep-19,105,PE,0,0,0,23.55,50.9,0,0,0,0,28-Aug-19
OPTSTK,CANBK,31-Oct-19,320,CE,0,0,0,5.5,1.45,0,0,0,0,28-Aug-19
FUTSTK,RBLBANK,31-Oct-19,0,XX,359,360,295,317.25,317.25,197,786.02,152400,51600,28-Aug-19
OPTSTK,LUPIN,31-Oct-19,780,PE,0,0,0,53.4,58.6,0,0,0,0,28-Aug-19
OPTSTK,TATACHEM,31-Oct-19,460,CE,0,0,0,146.55,110.2,0,0,0,0,28-Aug-19
OPTSTK,KOTAKBANK,31-Oct-19,1440,PE,0,0,0,56.35,42.5,0,0,0,0,28-Aug-19
OPTSTK,L&TFH,31-Oct-19,115,PE,0,0,0,17,23.25,0,0,0,0,28-Aug-19
OPTSTK,SRTRANSFIN,31-Oct-19,1040,CE,0,0,0,110.3,65,0,0,0,0,28-Aug-19
OPTSTK,RECLTD,31-Oct-19,180,CE,0,0,0,9.6,2.2,0,0,0,0,28-Aug-19
OPTSTK,BANKINDIA,31-Oct-19,57.5,PE,0,0,0,1.35,1.9,0,0,0,0,28-Aug-19
OPTSTK,MFSL,31-Oct-19,470,PE,0,0,0,62.95,51.95,0,0,0,0,28-Aug-19
OPTSTK,CENTURYTEX,31-Oct-19,1060,PE,0,0,0,167,208.15,0,0,0,0,28-Aug-19
OPTSTK,COALINDIA,31-Oct-19,210,CE,0,0,0,17,6.1,0,0,0,0,28-Aug-19
OPTSTK,BALKRISIND,31-Oct-19,780,PE,0,0,0,70.85,55.25,0,0,0,0,28-Aug-19
OPTSTK,ACC,31-Oct-19,1600,CE,0,0,0,108,73.75,0,0,0,0,28-Aug-19
OPTSTK,ACC,31-Oct-19,1760,CE,0,0,0,49.35,28.5,0,0,0,0,28-Aug-19
OPTSTK,HCLTECH,31-Oct-19,1180,CE,0,0,0,7.9,39.05,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,17-Oct-19,11950,CE,0,0,0,79.5,64.4,0,0,0,0,28-Aug-19
OPTSTK,ADANIPORTS,31-Oct-19,450,PE,0,0,0,70.5,82.65,0,0,0,0,28-Aug-19
OPTSTK,SRTRANSFIN,31-Oct-19,1100,PE,0,0,0,183.25,141.4,0,0,0,0,28-Aug-19
OPTSTK,BHEL,31-Oct-19,66,CE,0,0,0,3.15,1.3,0,0,0,0,28-Aug-19
OPTSTK,PIDILITIND,31-Oct-19,1360,CE,0,0,0,23.95,77.5,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,145,PE,0,0,0,8.4,22.85,0,0,0,0,28-Aug-19
OPTSTK,UJJIVAN,31-Oct-19,240,CE,0,0,0,47.05,55.5,0,0,0,0,28-Aug-19
OPTSTK,IDEA,31-Oct-19,6,CE,0,0,0,1.8,0.85,0,0,28000,0,28-Aug-19
OPTSTK,MARICO,31-Oct-19,355,CE,0,0,0,19.5,42.65,0,0,0,0,28-Aug-19
OPTSTK,COLPAL,31-Oct-19,1330,PE,0,0,0,176.1,110.65,0,0,0,0,28-Aug-19
OPTSTK,MOTHERSUMI,31-Oct-19,97.5,CE,0,0,0,19.1,10.9,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,17-Oct-19,10850,CE,0,0,0,490.75,466.6,0,0,0,0,28-Aug-19
OPTSTK,BERGEPAINT,31-Oct-19,365,CE,0,0,0,9.55,16.9,0,0,0,0,28-Aug-19
OPTSTK,UPL,31-Oct-19,500,PE,0,0,0,16.75,23.15,0,0,0,0,28-Aug-19
OPTSTK,COLPAL,31-Oct-19,1190,CE,0,0,0,48.6,58.45,0,0,0,0,28-Aug-19
OPTSTK,SIEMENS,31-Oct-19,1140,PE,0,0,0,64.35,43.4,0,0,0,0,28-Aug-19
OPTSTK,YESBANK,31-Oct-19,90,CE,4.35,4.35,2.95,3.05,5.15,10,20.55,24200,2200,28-Aug-19
OPTSTK,SRTRANSFIN,31-Oct-19,1180,PE,0,0,0,239.15,202.1,0,0,0,0,28-Aug-19
OPTSTK,PEL,31-Oct-19,1700,CE,0,0,0,261.5,290.55,0,0,0,0,28-Aug-19
OPTSTK,TATAGLOBAL,31-Oct-19,305,CE,0,0,0,4.15,10.2,0,0,0,0,28-Aug-19
OPTSTK,HDFCBANK,31-Oct-19,2120,CE,0,0,0,235.45,197.55,0,0,0,0,28-Aug-19
OPTSTK,PETRONET,31-Oct-19,195,PE,0,0,0,1.5,0.2,0,0,0,0,28-Aug-19
OPTSTK,BIOCON,31-Oct-19,340,CE,0,0,0,3.2,0.35,0,0,0,0,28-Aug-19
OPTSTK,HINDALCO,31-Oct-19,235,CE,0,0,0,3.7,0.4,0,0,0,0,28-Aug-19
OPTSTK,HAVELLS,31-Oct-19,850,PE,0,0,0,146.9,176.6,0,0,0,0,28-Aug-19
OPTSTK,NTPC,31-Oct-19,107.5,CE,0,0,0,25.2,15.55,0,0,0,0,28-Aug-19
OPTSTK,ASHOKLEY,31-Oct-19,65,PE,0,0,0,2.4,5.75,0,0,0,0,28-Aug-19
